448,1,NULL,NULL,NULL,NULL,dwt,DWT,"Пеннивейт СК, США (1,555174 г)",198,NULL,NULL,4,3
449,1,NULL,NULL,NULL,NULL,drm,DRM,"Драхма СК (3,887935 г)",199,NULL,NULL,4,3
450,1,NULL,NULL,NULL,NULL,-,DRA,"Драхма США (3,887935 г)",200,NULL,NULL,4,3
451,1,NULL,NULL,NULL,NULL,apoz,APZ,"Унция СК, США (31,10348 г, 1); тройская унция",201,NULL,NULL,4,3
452,1,NULL,NULL,NULL,NULL,-,LBT,"Тройский фунт США (373,242 г)",202,NULL,NULL,4,3
453,1,NULL,NULL,NULL,NULL,B.h.p.,BHP,"Эффективная мощность (245,7 ватт)",213,NULL,NULL,5,3
454,1,NULL,NULL,NULL,NULL,Btu,BTU,"Британская тепловая единица (1,055 кДж)",275,NULL,NULL,5,3
455,1,NULL,NULL,NULL,NULL,"gr; 144",GRO,"Гросс (144 шт.)",638,NULL,NULL,7,3
456,1,NULL,NULL,NULL,NULL,1728,GGR,"Большой гросс (12 гроссов)",731,NULL,NULL,7,3
457,1,NULL,NULL,NULL,NULL,-,SST,"Короткий стандарт (7200 единиц)",738,NULL,NULL,7,3
458,1,NULL,NULL,NULL,NULL,-,PGL,"Галлон спирта установленной крепости",835,NULL,NULL,7,3
459,1,NULL,NULL,NULL,NULL,-,NIU,"Международная единица",851,NULL,NULL,7,3
460,1,NULL,NULL,NULL,NULL,-,HIU,"Сто международных единиц",853,NULL,NULL,7,3
